"marked","head_id","tail_id","id","head","tail","relation"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，<tail>樊瑞</tail>，<head>项充</head>，李衮，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_87","id_84",30574.0,"项充","樊瑞","friend"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，<tail>樊瑞</tail>，<head>项充</head>，李衮，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_87","id_84",30574.0,"项充","樊瑞","sworn"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，<head>樊瑞</head>，项充，<tail>李衮</tail>，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_84","id_88",30574.0,"樊瑞","李衮","friend"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，<head>樊瑞</head>，项充，<tail>李衮</tail>，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_84","id_88",30574.0,"樊瑞","李衮","sworn"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，<tail>樊瑞</tail>，项充，<head>李衮</head>，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_88","id_84",30574.0,"李衮","樊瑞","friend"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，<tail>樊瑞</tail>，项充，<head>李衮</head>，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_88","id_84",30574.0,"李衮","樊瑞","sworn"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，樊瑞，<head>项充</head>，<tail>李衮</tail>，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_87","id_88",30574.0,"项充","李衮","friend"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，樊瑞，<head>项充</head>，<tail>李衮</tail>，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_87","id_88",30574.0,"项充","李衮","sworn"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，樊瑞，<tail>项充</tail>，<head>李衮</head>，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_88","id_87",30574.0,"李衮","项充","friend"
"行不到五六里，忽听得一棒锣声响，却是适去的李逵，樊瑞，<tail>项充</tail>，<head>李衮</head>，这四个步军头领，从山左丛林里，转向前来；又添了“花和尚”","id_88","id_87",30574.0,"李衮","项充","sworn"
"<tail>关胜</tail>，左手是“<head>丑郡马</head>”","id_56","id_10",30592.0,"宣赞","关胜","previous_subordinate"
"<head>呼延灼</head>，左手是“<tail>百胜将</tail>”","id_14","id_59",30602.0,"呼延灼","韩滔","leader"
"<tail>呼延灼</tail>，左手是“<head>百胜将</head>”","id_59","id_14",30602.0,"韩滔","呼延灼","subordinate"
"<head>杨雄</head>；右边有使杵刀的头领“<tail>拚命三郎</tail>”","id_47","id_48",30666.0,"杨雄","石秀","friend"
"<head>杨雄</head>；右边有使杵刀的头领“<tail>拚命三郎</tail>”","id_47","id_48",30666.0,"杨雄","石秀","sworn"
"<tail>杨雄</tail>；右边有使杵刀的头领“<head>拚命三郎</head>”","id_48","id_47",30666.0,"石秀","杨雄","friend"
"<tail>杨雄</tail>；右边有使杵刀的头领“<head>拚命三郎</head>”","id_48","id_47",30666.0,"石秀","杨雄","sworn"
"<head>杨雄</head>歌翻段五，<tail>石秀</tail>搠死丘翔，并力冲杀进来。","id_47","id_48",30668.0,"杨雄","石秀","friend"
"<head>杨雄</head>歌翻段五，<tail>石秀</tail>搠死丘翔，并力冲杀进来。","id_47","id_48",30668.0,"杨雄","石秀","sworn"
"<tail>杨雄</tail>歌翻段五，<head>石秀</head>搠死丘翔，并力冲杀进来。","id_48","id_47",30668.0,"石秀","杨雄","friend"
"<tail>杨雄</tail>歌翻段五，<head>石秀</head>搠死丘翔，并力冲杀进来。","id_48","id_47",30668.0,"石秀","杨雄","sworn"
"王庆正在慌迫，又听得一声炮响，左有<head>鲁智深</head>，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<tail>张青</tail>，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_20","id_130",30669.0,"鲁智深","张青","friend"
"王庆正在慌迫，又听得一声炮响，左有<head>鲁智深</head>，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<tail>张青</tail>，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_20","id_130",30669.0,"鲁智深","张青","sworn"
"王庆正在慌迫，又听得一声炮响，左有<tail>鲁智深</tail>，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<head>张青</head>，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_130","id_20",30669.0,"张青","鲁智深","friend"
"王庆正在慌迫，又听得一声炮响，左有<tail>鲁智深</tail>，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<head>张青</head>，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_130","id_20",30669.0,"张青","鲁智深","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，<head>武松</head>，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<tail>张青</tail>，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_24","id_130",30669.0,"武松","张青","friend"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，<head>武松</head>，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<tail>张青</tail>，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_24","id_130",30669.0,"武松","张青","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，<tail>武松</tail>，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<head>张青</head>，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_130","id_24",30669.0,"张青","武松","friend"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，<tail>武松</tail>，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<head>张青</head>，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_130","id_24",30669.0,"张青","武松","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，<head>李逵</head>，<tail>焦挺</tail>，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_33","id_125",30669.0,"李逵","焦挺","recruit"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，<head>项充</head>，<tail>李衮</tail>，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_87","id_88",30669.0,"项充","李衮","friend"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，<head>项充</head>，<tail>李衮</tail>，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_87","id_88",30669.0,"项充","李衮","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，<tail>项充</tail>，<head>李衮</head>，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_88","id_87",30669.0,"李衮","项充","friend"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，<tail>项充</tail>，<head>李衮</head>，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_88","id_87",30669.0,"李衮","项充","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，<head>项充</head>，李衮，<tail>樊瑞</tail>，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_87","id_84",30669.0,"项充","樊瑞","friend"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，<head>项充</head>，李衮，<tail>樊瑞</tail>，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_87","id_84",30669.0,"项充","樊瑞","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，<tail>项充</tail>，李衮，<head>樊瑞</head>，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_84","id_87",30669.0,"樊瑞","项充","friend"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，<tail>项充</tail>，李衮，<head>樊瑞</head>，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_84","id_87",30669.0,"樊瑞","项充","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，<head>李衮</head>，<tail>樊瑞</tail>，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_88","id_84",30669.0,"李衮","樊瑞","friend"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，<head>李衮</head>，<tail>樊瑞</tail>，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_88","id_84",30669.0,"李衮","樊瑞","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，<tail>李衮</tail>，<head>樊瑞</head>，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_84","id_88",30669.0,"樊瑞","李衮","friend"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，<tail>李衮</tail>，<head>樊瑞</head>，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，张青，琼英，扈三娘，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_84","id_88",30669.0,"樊瑞","李衮","sworn"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，<head>王英</head>，孙新，张青，琼英，<tail>扈三娘</tail>，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_80","id_81",30669.0,"王英","扈三娘","husband"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，<tail>王英</tail>，孙新，张青，琼英，<head>扈三娘</head>，顾大嫂，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_81","id_80",30669.0,"扈三娘","王英","wife"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，<head>孙新</head>，张青，琼英，扈三娘，<tail>顾大嫂</tail>，孙二娘，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_127","id_128",30669.0,"孙新","顾大嫂","husband"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<head>张青</head>，琼英，扈三娘，顾大嫂，<tail>孙二娘</tail>，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_130","id_131",30669.0,"张青","孙二娘","husband"
"王庆正在慌迫，又听得一声炮响，左有鲁智深，武松，李逵，焦挺，项充，李衮，樊瑞，刘唐八个勇猛头领，引着一千步卒，抡动禅杖，戒刀，板斧，朴刀，丧门剑，飞刀，标，团牌，杀死李雄，毕先，如割瓜切菜般直杀入来；右有张清，王英，孙新，<tail>张青</tail>，琼英，扈三娘，顾大嫂，<head>孙二娘</head>，四对英雄夫妇，引着一千骑兵，舞动梨花鞭，钢，方天画戟，日月双刀，钢，短刀，杀散左哨军兵，如摧枯拉朽的直冲进来，杀得贼兵四分五裂，七断八续，雨零星散，乱窜奔逃。","id_131","id_130",30669.0,"孙二娘","张青","wife"
"<head>卢俊义</head>，杨雄，<tail>石秀</tail>杀入中军，正撞着方翰，被卢俊义一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_2","id_48",30670.0,"卢俊义","石秀","friend"
"<head>卢俊义</head>，杨雄，<tail>石秀</tail>杀入中军，正撞着方翰，被卢俊义一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_2","id_48",30670.0,"卢俊义","石秀","hand_in_hand"
"<tail>卢俊义</tail>，杨雄，<head>石秀</head>杀入中军，正撞着方翰，被卢俊义一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_48","id_2",30670.0,"石秀","卢俊义","friend"
"<tail>卢俊义</tail>，杨雄，<head>石秀</head>杀入中军，正撞着方翰，被卢俊义一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_48","id_2",30670.0,"石秀","卢俊义","hand_in_hand"
"卢俊义，<head>杨雄</head>，<tail>石秀</tail>杀入中军，正撞着方翰，被卢俊义一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_47","id_48",30670.0,"杨雄","石秀","friend"
"卢俊义，<head>杨雄</head>，<tail>石秀</tail>杀入中军，正撞着方翰，被卢俊义一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_47","id_48",30670.0,"杨雄","石秀","sworn"
"卢俊义，<tail>杨雄</tail>，<head>石秀</head>杀入中军，正撞着方翰，被卢俊义一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_48","id_47",30670.0,"石秀","杨雄","friend"
"卢俊义，<tail>杨雄</tail>，<head>石秀</head>杀入中军，正撞着方翰，被卢俊义一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_48","id_47",30670.0,"石秀","杨雄","sworn"
"卢俊义，杨雄，<head>石秀</head>杀入中军，正撞着方翰，被<tail>卢俊义</tail>一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_48","id_2",30670.0,"石秀","卢俊义","friend"
"卢俊义，杨雄，<head>石秀</head>杀入中军，正撞着方翰，被<tail>卢俊义</tail>一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_48","id_2",30670.0,"石秀","卢俊义","hand_in_hand"
"卢俊义，杨雄，<tail>石秀</tail>杀入中军，正撞着方翰，被<head>卢俊义</head>一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_2","id_48",30670.0,"卢俊义","石秀","friend"
"卢俊义，杨雄，<tail>石秀</tail>杀入中军，正撞着方翰，被<head>卢俊义</head>一戳死，杀散中军羽翼军兵，迳来捉王庆，却遇了“金剑先生”","id_2","id_48",30670.0,"卢俊义","石秀","hand_in_hand"
"<head>宋江</head>教鸣金收集兵马，望南丰城来，教张清，琼英领五千马军，前去哨探；再差“<tail>神行太保</tail>”","id_1","id_31",30686.0,"宋江","戴宗","friend"
"<tail>宋江</tail>教鸣金收集兵马，望南丰城来，教张清，琼英领五千马军，前去哨探；再差“<head>神行太保</head>”","id_31","id_1",30686.0,"戴宗","宋江","friend"
"<head>李俊</head>，那摇橹的，便是“<tail>出洞蛟</tail>”","id_38","id_92",30754.0,"李俊","童威","friend"
"<head>李俊</head>，那摇橹的，便是“<tail>出洞蛟</tail>”","id_38","id_92",30754.0,"李俊","童威","sworn"
"<tail>李俊</tail>，那摇橹的，便是“<head>出洞蛟</head>”","id_92","id_38",30754.0,"童威","李俊","friend"
"<tail>李俊</tail>，那摇橹的，便是“<head>出洞蛟</head>”","id_92","id_38",30754.0,"童威","李俊","sworn"
"<tail>李俊</tail>，那摇橹的，便是“<head>出洞蛟</head>”","id_92","id_38",30754.0,"童威","李俊","fellow"
"因此，教<head>张横</head>，<tail>张顺</tail>镇守城池，自己与童威，童猛，带领水军，扮做渔船，在此巡探；又教阮氏三雄，也扮做渔家，守投去滟润堆，岷江，鱼复浦各路埋伏哨探。","id_41","id_44",30761.0,"张横","张顺","elder_brother"
"因此，教张横，张顺镇守城池，自己与<head>童威</head>，<tail>童猛</tail>，带领水军，扮做渔船，在此巡探；又教阮氏三雄，也扮做渔家，守投去滟润堆，岷江，鱼复浦各路埋伏哨探。","id_92","id_93",30761.0,"童威","童猛","elder_brother"
"于路探听得<head>宋江</head>已破南丰，<tail>李俊</tail>等一迳进城，将王庆解到帅府。","id_1","id_38",30765.0,"宋江","李俊","friend"
"于路探听得<head>宋江</head>已破南丰，<tail>李俊</tail>等一迳进城，将王庆解到帅府。","id_1","id_38",30765.0,"宋江","李俊","sworn"
"于路探听得<head>宋江</head>已破南丰，<tail>李俊</tail>等一迳进城，将王庆解到帅府。","id_1","id_38",30765.0,"宋江","李俊","recruit"
"于路探听得<tail>宋江</tail>已破南丰，<head>李俊</head>等一迳进城，将王庆解到帅府。","id_38","id_1",30765.0,"李俊","宋江","friend"
"于路探听得<tail>宋江</tail>已破南丰，<head>李俊</head>等一迳进城，将王庆解到帅府。","id_38","id_1",30765.0,"李俊","宋江","sworn"
"当下<head>李俊</head>入府，参见了宋先锋，<tail>宋江</tail>称赞道：“贤弟这个功劳不小。”","id_38","id_1",30767.0,"李俊","宋江","friend"
"当下<head>李俊</head>入府，参见了宋先锋，<tail>宋江</tail>称赞道：“贤弟这个功劳不小。”","id_38","id_1",30767.0,"李俊","宋江","sworn"
"当下<tail>李俊</tail>入府，参见了宋先锋，<head>宋江</head>称赞道：“贤弟这个功劳不小。”","id_1","id_38",30767.0,"宋江","李俊","friend"
"当下<tail>李俊</tail>入府，参见了宋先锋，<head>宋江</head>称赞道：“贤弟这个功劳不小。”","id_1","id_38",30767.0,"宋江","李俊","sworn"
"当下<tail>李俊</tail>入府，参见了宋先锋，<head>宋江</head>称赞道：“贤弟这个功劳不小。”","id_1","id_38",30767.0,"宋江","李俊","recruit"
"<head>宋江</head>大喜，仍令<tail>李俊</tail>同去。","id_1","id_38",30782.0,"宋江","李俊","friend"
"<head>宋江</head>大喜，仍令<tail>李俊</tail>同去。","id_1","id_38",30782.0,"宋江","李俊","sworn"
"<head>宋江</head>大喜，仍令<tail>李俊</tail>同去。","id_1","id_38",30782.0,"宋江","李俊","recruit"
"<tail>宋江</tail>大喜，仍令<head>李俊</head>同去。","id_38","id_1",30782.0,"李俊","宋江","friend"
"<tail>宋江</tail>大喜，仍令<head>李俊</head>同去。","id_38","id_1",30782.0,"李俊","宋江","sworn"
"<head>宋江</head>令将士到王庆宫中，搜掳了金珠细软，珍宝玉帛，将违禁的龙楼凤阁，翠屋珠轩，及违禁器仗衣服，尽行烧毁；又差人到云安，教<tail>张横</tail>等将违禁行宫器仗等项，亦皆烧毁。","id_1","id_41",30784.0,"宋江","张横","recruit"
"宋江教<head>萧让</head>撰文，<tail>金大坚</tail>镌石勒碑，以记其事，立石于南丰城东龙门山下，至今古迹尚存。","id_66","id_89",30829.0,"萧让","金大坚","townee"
