"marked","head_id","tail_id","id","head","tail","relation"
"<tail>八戒</tail>见了道：“<head>沙僧</head>，师兄着了恼，寻不着师父，弄做个气心风了。”","id_20","id_16",22898.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"行者听言，暗自惊心，喝退了山神土地，收了法身，现出本相，与<tail>八戒</tail><head>沙僧</head>道：“师父去得远了。”","id_20","id_16",22912.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"好<tail>呆子</tail>，一纵狂风先起，随后是<head>沙僧</head>驾云，那白马原是龙子出身，驮了行李，也踏了风雾。","id_20","id_16",22914.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"好<head>呆子</head>，一纵狂风先起，随后是沙僧驾云，那<tail>白马</tail>原是龙子出身，驮了行李，也踏了风雾。","id_16","id_21",22914.0,"猪八戒","白龙马","elder_brother_with_the_same_master"
"好<tail>呆子</tail>，一纵狂风先起，随后是沙僧驾云，那<head>白马</head>原是龙子出身，驮了行李，也踏了风雾。","id_21","id_16",22914.0,"白龙马","猪八戒","younger_brother_with_the_same_master"
"好呆子，一纵狂风先起，随后是<head>沙僧</head>驾云，那<tail>白马</tail>原是龙子出身，驮了行李，也踏了风雾。","id_20","id_21",22914.0,"沙僧","白龙马","elder_brother_with_the_same_master"
"好呆子，一纵狂风先起，随后是<tail>沙僧</tail>驾云，那<head>白马</head>原是龙子出身，驮了行李，也踏了风雾。","id_21","id_20",22914.0,"白龙马","沙僧","younger_brother_with_the_same_master"
"叫：“<head>沙僧</head>，我和你且在此，着<tail>八戒</tail>先下山凹里打听打听，看那条路好走，端的可有洞府，再看是那里开门，俱细细打探，我们好一齐去寻师父救他。”","id_20","id_16",22928.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"他与<tail>八戒</tail><head>沙僧</head>近前观看，上有六个大字，乃陷空山无底洞。","id_20","id_16",22973.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"孙<head>大圣</head>，他却变得轻巧，在耳根后，若象一个耳报，但他说话，惟<tail>三藏</tail>听见，别人不闻。","id_6","id_1",23044.0,"孙悟空","唐僧","apprentice"
"孙<tail>大圣</tail>，他却变得轻巧，在耳根后，若象一个耳报，但他说话，惟<head>三藏</head>听见，别人不闻。","id_1","id_6",23044.0,"唐僧","孙悟空","master"
"<tail>八戒</tail>笑道：“<head>沙僧</head>，哥哥来了。”","id_20","id_16",23065.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"<head>三藏</head>道：“和我徒弟<tail>孙悟空</tail>说话哩。”","id_1","id_6",23122.0,"唐僧","孙悟空","master"
"<tail>三藏</tail>道：“和我徒弟<head>孙悟空</head>说话哩。”","id_6","id_1",23122.0,"孙悟空","唐僧","apprentice"
"<head>三藏</head>便叫：“<tail>八戒</tail>！”","id_1","id_16",23157.0,"唐僧","猪八戒","master"
"<tail>三藏</tail>便叫：“<head>八戒</head>！”","id_16","id_1",23157.0,"猪八戒","唐僧","apprentice"
"<tail>八戒</tail>听见道：“<head>沙和尚</head>！","id_20","id_16",23158.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"却说<head>三藏</head>着妖精送出洞外，<tail>沙和尚</tail>近前问曰：“师父出来，师兄何在？”","id_1","id_20",23164.0,"唐僧","沙僧","master"
"却说<tail>三藏</tail>着妖精送出洞外，<head>沙和尚</head>近前问曰：“师父出来，师兄何在？”","id_20","id_1",23164.0,"沙僧","唐僧","apprentice"
"<tail>八戒</tail>道：“<head>沙和尚</head>，如何么！","id_20","id_16",23202.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"慌得个<tail>八戒</tail>两头乱跑，<head>沙僧</head>前后跟寻，孙大圣亦心焦性燥。","id_20","id_16",23209.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"慌得个<head>八戒</head>两头乱跑，沙僧前后跟寻，孙<tail>大圣</tail>亦心焦性燥。","id_16","id_6",23209.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"慌得个<tail>八戒</tail>两头乱跑，沙僧前后跟寻，孙<head>大圣</head>亦心焦性燥。","id_6","id_16",23209.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"慌得个八戒两头乱跑，<head>沙僧</head>前后跟寻，孙<tail>大圣</tail>亦心焦性燥。","id_20","id_6",23209.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"慌得个八戒两头乱跑，<tail>沙僧</tail>前后跟寻，孙<head>大圣</head>亦心焦性燥。","id_6","id_20",23209.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"<tail>八戒</tail><head>沙僧</head>听见，掣放洞口，迎着行者道：“哥哥这等欢喜，想是救出师父也？”","id_20","id_16",23245.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"行者道：“告状人<head>孙悟空</head>，年甲在牒，系东土唐朝西天取经僧<tail>唐三藏</tail>徒弟。","id_6","id_1",23263.0,"孙悟空","唐僧","apprentice"
"行者道：“告状人<tail>孙悟空</tail>，年甲在牒，系东土唐朝西天取经僧<head>唐三藏</head>徒弟。","id_1","id_6",23263.0,"唐僧","孙悟空","master"
"<tail>八戒</tail><head>沙僧</head>闻其言，十分欢喜道：“哥啊，告的有理，必得上风。","id_20","id_16",23270.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"不期他又成精，陷害<head>唐僧</head>，却被<tail>孙行者</tail>搜寻到巢穴之间，将牌位拿来，就做名告了御状。","id_1","id_6",23351.0,"唐僧","孙悟空","master"
"不期他又成精，陷害<tail>唐僧</tail>，却被<head>孙行者</head>搜寻到巢穴之间，将牌位拿来，就做名告了御状。","id_6","id_1",23351.0,"孙悟空","唐僧","apprentice"
"我离<tail>八戒</tail><head>沙僧</head>，只说多时饭熟、少时茶滚就回，今已弄了这半会，却不迟了？","id_20","id_16",23398.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"<tail>八戒</tail><head>沙僧</head>眼巴巴正等，只见天兵与行者来了。","id_20","id_16",23418.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"行者寻着<head>唐僧</head>，和那<tail>龙马</tail>，和那行李。","id_1","id_21",23454.0,"唐僧","白龙马","master"
"行者寻着<tail>唐僧</tail>，和那<head>龙马</head>，和那行李。","id_21","id_1",23454.0,"白龙马","唐僧","apprentice"
"<head>沙僧</head><tail>八戒</tail>只是要碎剐那老精，天王道：“他是奉玉旨拿的，轻易不得。","id_20","id_16",23467.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着<head>唐僧</head>，<tail>沙僧</tail>收拾行李，八戒拢马，请唐僧骑马，齐上大路。","id_1","id_20",23469.0,"唐僧","沙僧","master"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着<tail>唐僧</tail>，<head>沙僧</head>收拾行李，八戒拢马，请唐僧骑马，齐上大路。","id_20","id_1",23469.0,"沙僧","唐僧","apprentice"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着<head>唐僧</head>，沙僧收拾行李，<tail>八戒</tail>拢马，请唐僧骑马，齐上大路。","id_1","id_16",23469.0,"唐僧","猪八戒","master"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着<tail>唐僧</tail>，沙僧收拾行李，<head>八戒</head>拢马，请唐僧骑马，齐上大路。","id_16","id_1",23469.0,"猪八戒","唐僧","apprentice"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着唐僧，<head>沙僧</head>收拾行李，<tail>八戒</tail>拢马，请唐僧骑马，齐上大路。","id_20","id_16",23469.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着唐僧，<head>沙僧</head>收拾行李，八戒拢马，请<tail>唐僧</tail>骑马，齐上大路。","id_20","id_1",23469.0,"沙僧","唐僧","apprentice"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着唐僧，<tail>沙僧</tail>收拾行李，八戒拢马，请<head>唐僧</head>骑马，齐上大路。","id_1","id_20",23469.0,"唐僧","沙僧","master"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着唐僧，沙僧收拾行李，<head>八戒</head>拢马，请<tail>唐僧</tail>骑马，齐上大路。","id_16","id_1",23469.0,"猪八戒","唐僧","apprentice"
"一边天王同三太子领着天兵神将，押住妖精，去奏天曹，听候发落；一边行者拥着唐僧，沙僧收拾行李，<tail>八戒</tail>拢马，请<head>唐僧</head>骑马，齐上大路。","id_1","id_16",23469.0,"唐僧","猪八戒","master"
"<tail>八戒</tail><head>沙僧</head>也慌跪下，朝天礼拜。","id_20","id_16",23490.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"<head>三藏</head>起来道：“<tail>悟空</tail>，你既认得是菩萨，何不早说？”","id_1","id_6",23493.0,"唐僧","孙悟空","master"
"<tail>三藏</tail>起来道：“<head>悟空</head>，你既认得是菩萨，何不早说？”","id_6","id_1",23493.0,"孙悟空","唐僧","apprentice"
"<tail>八戒</tail><head>沙僧</head>对行者道：“感蒙菩萨指示，前边必是灭法国，要杀和尚，我等怎生奈何？”","id_20","id_16",23495.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"明人不做暗事，吾乃<head>齐天大圣</head>临凡，保<tail>唐僧</tail>往西天取经。","id_6","id_1",23530.0,"孙悟空","唐僧","apprentice"
"明人不做暗事，吾乃<tail>齐天大圣</tail>临凡，保<head>唐僧</head>往西天取经。","id_1","id_6",23530.0,"唐僧","孙悟空","master"
"<head>沙僧</head>也换了，<tail>八戒</tail>的头大，戴不得巾儿，被行者取了些针线，把头巾扯开，两顶缝做一顶，与他搭在头上，拣件宽大的衣服，与他穿了，然后自家也换上一套道：“列位，这一去，把师父徒弟四个字儿且收起。”","id_20","id_16",23552.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"<tail>八戒</tail>不管好歹就先睮进柜去，<head>沙僧</head>把行李递入，搀着唐僧进去，沙僧也到里边。","id_20","id_16",23647.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"<head>八戒</head>不管好歹就先睮进柜去，沙僧把行李递入，搀着<tail>唐僧</tail>进去，沙僧也到里边。","id_16","id_1",23647.0,"猪八戒","唐僧","apprentice"
"<tail>八戒</tail>不管好歹就先睮进柜去，沙僧把行李递入，搀着<head>唐僧</head>进去，沙僧也到里边。","id_1","id_16",23647.0,"唐僧","猪八戒","master"
"<tail>八戒</tail>不管好歹就先睮进柜去，沙僧把行李递入，搀着唐僧进去，<head>沙僧</head>也到里边。","id_20","id_16",23647.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"八戒不管好歹就先睮进柜去，<head>沙僧</head>把行李递入，搀着<tail>唐僧</tail>进去，沙僧也到里边。","id_20","id_1",23647.0,"沙僧","唐僧","apprentice"
"八戒不管好歹就先睮进柜去，<tail>沙僧</tail>把行李递入，搀着<head>唐僧</head>进去，沙僧也到里边。","id_1","id_20",23647.0,"唐僧","沙僧","master"
"八戒不管好歹就先睮进柜去，沙僧把行李递入，搀着<head>唐僧</head>进去，<tail>沙僧</tail>也到里边。","id_1","id_20",23647.0,"唐僧","沙僧","master"
"八戒不管好歹就先睮进柜去，沙僧把行李递入，搀着<tail>唐僧</tail>进去，<head>沙僧</head>也到里边。","id_20","id_1",23647.0,"沙僧","唐僧","apprentice"
"<head>三藏</head>与<tail>沙僧</tail>忽地也醒了，道：“是甚人抬着我们哩？”","id_1","id_20",23672.0,"唐僧","沙僧","master"
"<tail>三藏</tail>与<head>沙僧</head>忽地也醒了，道：“是甚人抬着我们哩？”","id_20","id_1",23672.0,"沙僧","唐僧","apprentice"
"方揭了盖，<head>猪八戒</head>就忍不住往外一跳，唬得那多官胆战，口不能言，又见<tail>孙行者</tail>搀出唐僧，沙和尚搬出行李。","id_16","id_6",23743.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"方揭了盖，<tail>猪八戒</tail>就忍不住往外一跳，唬得那多官胆战，口不能言，又见<head>孙行者</head>搀出唐僧，沙和尚搬出行李。","id_6","id_16",23743.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"方揭了盖，<head>猪八戒</head>就忍不住往外一跳，唬得那多官胆战，口不能言，又见孙行者搀出<tail>唐僧</tail>，沙和尚搬出行李。","id_16","id_1",23743.0,"猪八戒","唐僧","apprentice"
"方揭了盖，<tail>猪八戒</tail>就忍不住往外一跳，唬得那多官胆战，口不能言，又见孙行者搀出<head>唐僧</head>，沙和尚搬出行李。","id_1","id_16",23743.0,"唐僧","猪八戒","master"
"方揭了盖，<tail>猪八戒</tail>就忍不住往外一跳，唬得那多官胆战，口不能言，又见孙行者搀出唐僧，<head>沙和尚</head>搬出行李。","id_20","id_16",23743.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"方揭了盖，猪八戒就忍不住往外一跳，唬得那多官胆战，口不能言，又见<head>孙行者</head>搀出<tail>唐僧</tail>，沙和尚搬出行李。","id_6","id_1",23743.0,"孙悟空","唐僧","apprentice"
"方揭了盖，猪八戒就忍不住往外一跳，唬得那多官胆战，口不能言，又见<tail>孙行者</tail>搀出<head>唐僧</head>，沙和尚搬出行李。","id_1","id_6",23743.0,"唐僧","孙悟空","master"
"方揭了盖，猪八戒就忍不住往外一跳，唬得那多官胆战，口不能言，又见<head>孙行者</head>搀出唐僧，<tail>沙和尚</tail>搬出行李。","id_6","id_20",23743.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"方揭了盖，猪八戒就忍不住往外一跳，唬得那多官胆战，口不能言，又见<tail>孙行者</tail>搀出唐僧，<head>沙和尚</head>搬出行李。","id_20","id_6",23743.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"方揭了盖，猪八戒就忍不住往外一跳，唬得那多官胆战，口不能言，又见孙行者搀出<head>唐僧</head>，<tail>沙和尚</tail>搬出行李。","id_1","id_20",23743.0,"唐僧","沙僧","master"
"方揭了盖，猪八戒就忍不住往外一跳，唬得那多官胆战，口不能言，又见孙行者搀出<tail>唐僧</tail>，<head>沙和尚</head>搬出行李。","id_20","id_1",23743.0,"沙僧","唐僧","apprentice"
"却说<head>长老</head>辞别了钦法国王，在马上欣然道：“<tail>悟空</tail>，此一法甚善，大有功也。”","id_1","id_6",23765.0,"唐僧","孙悟空","master"
"却说<tail>长老</tail>辞别了钦法国王，在马上欣然道：“<head>悟空</head>，此一法甚善，大有功也。”","id_6","id_1",23765.0,"孙悟空","唐僧","apprentice"
"<head>三藏</head>问道：“<tail>悟空</tail>，风雾处吉凶何如？”","id_1","id_6",23827.0,"唐僧","孙悟空","master"
"<tail>三藏</tail>问道：“<head>悟空</head>，风雾处吉凶何如？”","id_6","id_1",23827.0,"孙悟空","唐僧","apprentice"
"<head>八戒</head>闻言，心中害怕，才报怨行者道：“这个<tail>弼马温</tail>，其实惫懒！","id_16","id_6",23864.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"<tail>八戒</tail>闻言，心中害怕，才报怨行者道：“这个<head>弼马温</head>，其实惫懒！","id_6","id_16",23864.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"好<head>大圣</head>，他也不使<tail>长老</tail>知道，悄悄的脑后拔了一根毫毛，吹口仙气，叫“变！”","id_6","id_1",23915.0,"孙悟空","唐僧","apprentice"
"好<tail>大圣</tail>，他也不使<head>长老</head>知道，悄悄的脑后拔了一根毫毛，吹口仙气，叫“变！”","id_1","id_6",23915.0,"唐僧","孙悟空","master"
"即变做本身模样，陪着<head>沙僧</head>，随着<tail>长老</tail>。","id_20","id_1",23916.0,"沙僧","唐僧","apprentice"
"即变做本身模样，陪着<tail>沙僧</tail>，随着<head>长老</head>。","id_1","id_20",23916.0,"唐僧","沙僧","master"
"<head>长老</head>见了，惊讶道：“<tail>八戒</tail>，你去打马草的，怎么这般狼狈回来？","id_1","id_16",23927.0,"唐僧","猪八戒","master"
"<tail>长老</tail>见了，惊讶道：“<head>八戒</head>，你去打马草的，怎么这般狼狈回来？","id_16","id_1",23927.0,"猪八戒","唐僧","apprentice"
"<head>长老</head>道：“是啊，<tail>悟空</tail>不曾离我。”","id_1","id_6",23938.0,"唐僧","孙悟空","master"
"<tail>长老</tail>道：“是啊，<head>悟空</head>不曾离我。”","id_6","id_1",23938.0,"孙悟空","唐僧","apprentice"
"<head>长老</head>道：“<tail>悟空</tail>，端的可有怪么？”","id_1","id_6",23942.0,"唐僧","孙悟空","master"
"<tail>长老</tail>道：“<head>悟空</head>，端的可有怪么？”","id_6","id_1",23942.0,"孙悟空","唐僧","apprentice"
"行者欢喜，即忙背了马，请师父骑上，<head>沙僧</head>挑着行李，相随<tail>八戒</tail>，一路入山不题。","id_20","id_16",23953.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"老妖道：“是一个和尚，乃东土<head>唐僧</head>取经的徒弟，名唤<tail>猪八戒</tail>。","id_1","id_16",23958.0,"唐僧","猪八戒","master"
"老妖道：“是一个和尚，乃东土<tail>唐僧</tail>取经的徒弟，名唤<head>猪八戒</head>。","id_16","id_1",23958.0,"猪八戒","唐僧","apprentice"
"小妖道：“他大徒弟是<head>孙行者</head>，三徒弟是<tail>沙和尚</tail>，这个是他二徒弟猪八戒。”","id_6","id_20",23970.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"小妖道：“他大徒弟是<tail>孙行者</tail>，三徒弟是<head>沙和尚</head>，这个是他二徒弟猪八戒。”","id_20","id_6",23970.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"小妖道：“他大徒弟是<head>孙行者</head>，三徒弟是沙和尚，这个是他二徒弟<tail>猪八戒</tail>。”","id_6","id_16",23970.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"小妖道：“他大徒弟是<tail>孙行者</tail>，三徒弟是沙和尚，这个是他二徒弟<head>猪八戒</head>。”","id_16","id_6",23970.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"小妖道：“他大徒弟是孙行者，三徒弟是<head>沙和尚</head>，这个是他二徒弟<tail>猪八戒</tail>。”","id_20","id_16",23970.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"老妖道：“<head>沙和尚</head>比<tail>猪八戒</tail>如何？”","id_20","id_16",23971.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"小妖道：“我当初在狮驼岭狮驼洞与那大王居住，那大王不知好歹，要吃<head>唐僧</head>，被<tail>孙行者</tail>使一条金箍棒，打进门来，可怜就打得犯了骨牌名，都断么绝六，还亏我有些见识，从后门走了，来到此处，蒙大王收留，故此知他手段。”","id_1","id_6",23978.0,"唐僧","孙悟空","master"
"小妖道：“我当初在狮驼岭狮驼洞与那大王居住，那大王不知好歹，要吃<tail>唐僧</tail>，被<head>孙行者</head>使一条金箍棒，打进门来，可怜就打得犯了骨牌名，都断么绝六，还亏我有些见识，从后门走了，来到此处，蒙大王收留，故此知他手段。”","id_6","id_1",23978.0,"孙悟空","唐僧","apprentice"
"先着一个战<head>猪八戒</head>，再着一个战<tail>孙行者</tail>，再着一个战沙和尚：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这唐僧，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_16","id_6",23986.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"先着一个战<tail>猪八戒</tail>，再着一个战<head>孙行者</head>，再着一个战沙和尚：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这唐僧，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_6","id_16",23986.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"先着一个战<tail>猪八戒</tail>，再着一个战孙行者，再着一个战<head>沙和尚</head>：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这唐僧，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_20","id_16",23986.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"先着一个战<head>猪八戒</head>，再着一个战孙行者，再着一个战沙和尚：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这<tail>唐僧</tail>，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_16","id_1",23986.0,"猪八戒","唐僧","apprentice"
"先着一个战<tail>猪八戒</tail>，再着一个战孙行者，再着一个战沙和尚：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这<head>唐僧</head>，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_1","id_16",23986.0,"唐僧","猪八戒","master"
"先着一个战猪八戒，再着一个战<head>孙行者</head>，再着一个战<tail>沙和尚</tail>：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这唐僧，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_6","id_20",23986.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"先着一个战猪八戒，再着一个战<tail>孙行者</tail>，再着一个战<head>沙和尚</head>：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这唐僧，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_20","id_6",23986.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"先着一个战猪八戒，再着一个战<head>孙行者</head>，再着一个战沙和尚：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这<tail>唐僧</tail>，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_6","id_1",23986.0,"孙悟空","唐僧","apprentice"
"先着一个战猪八戒，再着一个战<tail>孙行者</tail>，再着一个战沙和尚：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这<head>唐僧</head>，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_1","id_6",23986.0,"唐僧","孙悟空","master"
"先着一个战猪八戒，再着一个战孙行者，再着一个战<head>沙和尚</head>：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这<tail>唐僧</tail>，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_20","id_1",23986.0,"沙僧","唐僧","apprentice"
"先着一个战猪八戒，再着一个战孙行者，再着一个战<tail>沙和尚</tail>：舍着三个小妖，调开他弟兄三个，大王却在半空伸下拿云手去捉这<head>唐僧</head>，就如探囊取物，就如鱼水盆内捻苍蝇，有何难哉！”","id_1","id_20",23986.0,"唐僧","沙僧","master"
"却说这<head>唐长老</head>无虑无忧，相随<tail>八戒</tail>上大路，行彀多时，只见那路旁边扑喇的一声响喨，跳出一个小妖，奔向前边，要捉长老。","id_1","id_16",23991.0,"唐僧","猪八戒","master"
"却说这<tail>唐长老</tail>无虑无忧，相随<head>八戒</head>上大路，行彀多时，只见那路旁边扑喇的一声响喨，跳出一个小妖，奔向前边，要捉长老。","id_16","id_1",23991.0,"猪八戒","唐僧","apprentice"
"却说这唐长老无虑无忧，相随<head>八戒</head>上大路，行彀多时，只见那路旁边扑喇的一声响喨，跳出一个小妖，奔向前边，要捉<tail>长老</tail>。","id_16","id_1",23991.0,"猪八戒","唐僧","apprentice"
"却说这唐长老无虑无忧，相随<tail>八戒</tail>上大路，行彀多时，只见那路旁边扑喇的一声响喨，跳出一个小妖，奔向前边，要捉<head>长老</head>。","id_1","id_16",23991.0,"唐僧","猪八戒","master"
"<head>孙行者</head>叫道：“<tail>八戒</tail>！","id_6","id_16",23992.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"<tail>孙行者</tail>叫道：“<head>八戒</head>！","id_16","id_6",23992.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"先锋道：“大王吃了他不打紧，<tail>猪八戒</tail>也做得人情，<head>沙和尚</head>也做得人情，但恐孙行者那主子刮毒。","id_20","id_16",24022.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"先锋道：“大王吃了他不打紧，<head>猪八戒</head>也做得人情，沙和尚也做得人情，但恐<tail>孙行者</tail>那主子刮毒。","id_16","id_6",24022.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"先锋道：“大王吃了他不打紧，<tail>猪八戒</tail>也做得人情，沙和尚也做得人情，但恐<head>孙行者</head>那主子刮毒。","id_6","id_16",24022.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"先锋道：“大王吃了他不打紧，猪八戒也做得人情，<head>沙和尚</head>也做得人情，但恐<tail>孙行者</tail>那主子刮毒。","id_20","id_6",24022.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"先锋道：“大王吃了他不打紧，猪八戒也做得人情，<tail>沙和尚</tail>也做得人情，但恐<head>孙行者</head>那主子刮毒。","id_6","id_20",24022.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"且不言<head>三藏</head>身遭困苦，却说<tail>孙行者</tail>在草坡下战退小妖，急回来路旁边，不见了师父，止存白马行囊。","id_1","id_6",24053.0,"唐僧","孙悟空","master"
"且不言<tail>三藏</tail>身遭困苦，却说<head>孙行者</head>在草坡下战退小妖，急回来路旁边，不见了师父，止存白马行囊。","id_6","id_1",24053.0,"孙悟空","唐僧","apprentice"
"且不言<head>三藏</head>身遭困苦，却说孙行者在草坡下战退小妖，急回来路旁边，不见了师父，止存<tail>白马</tail>行囊。","id_1","id_21",24053.0,"唐僧","白龙马","master"
"且不言<tail>三藏</tail>身遭困苦，却说孙行者在草坡下战退小妖，急回来路旁边，不见了师父，止存<head>白马</head>行囊。","id_21","id_1",24053.0,"白龙马","唐僧","apprentice"
"且不言三藏身遭困苦，却说<head>孙行者</head>在草坡下战退小妖，急回来路旁边，不见了师父，止存<tail>白马</tail>行囊。","id_6","id_21",24053.0,"孙悟空","白龙马","elder_brother_with_the_same_master"
"且不言三藏身遭困苦，却说<tail>孙行者</tail>在草坡下战退小妖，急回来路旁边，不见了师父，止存<head>白马</head>行囊。","id_21","id_6",24053.0,"白龙马","孙悟空","younger_brother_with_the_same_master"
"正是那：有难的<head>江流</head>专遇难，降魔的<tail>大圣</tail>亦遭魔。","id_1","id_6",24056.0,"唐僧","孙悟空","master"
"正是那：有难的<tail>江流</tail>专遇难，降魔的<head>大圣</head>亦遭魔。","id_6","id_1",24056.0,"孙悟空","唐僧","apprentice"
"话说孙<head>大圣</head>牵着马，挑着担，满山头寻叫师父，忽见<tail>猪八戒</tail>气呼呼的跑将来道：“哥哥，你喊怎的？”","id_6","id_16",24058.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"话说孙<tail>大圣</tail>牵着马，挑着担，满山头寻叫师父，忽见<head>猪八戒</head>气呼呼的跑将来道：“哥哥，你喊怎的？”","id_16","id_6",24058.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"<head>八戒</head>道：“我原来只跟<tail>唐僧</tail>做和尚的，你又捉弄我，教做甚么将军！","id_16","id_1",24060.0,"猪八戒","唐僧","apprentice"
"<tail>八戒</tail>道：“我原来只跟<head>唐僧</head>做和尚的，你又捉弄我，教做甚么将军！","id_1","id_16",24060.0,"唐僧","猪八戒","master"
"<tail>八戒</tail>笑道：“想是<head>沙和尚</head>带师父那里出恭去了。”","id_20","id_16",24066.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"小妖道：“<tail>猪八戒</tail>与<head>沙和尚</head>倒哄过了，孙行者却是个贩古董的——识货！","id_20","id_16",24133.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"小妖道：“<head>猪八戒</head>与沙和尚倒哄过了，<tail>孙行者</tail>却是个贩古董的——识货！","id_16","id_6",24133.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"小妖道：“<tail>猪八戒</tail>与沙和尚倒哄过了，<head>孙行者</head>却是个贩古董的——识货！","id_6","id_16",24133.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
